DateTime,Date,Time,Windav,Temperature,Humidity,Pressure,Direction
5/3/2013 07:17:27,5/3/2013,07:17:27,0.00,6.00,94.59,965.67,210
5/3/2013 07:17:42,5/3/2013,07:17:42,0.00,6.05,94.59,965.67,237
5/3/2013 07:17:57,5/3/2013,07:17:57,0.00,6.07,94.59,965.69,240
5/3/2013 07:18:12,5/3/2013,07:18:12,0.00,6.12,94.59,965.68,199
5/3/2013 07:18:27,5/3/2013,07:18:27,0.00,6.12,94.59,965.70,220
5/3/2013 07:18:42,5/3/2013,07:18:42,0.00,6.12,94.59,965.69,169
5/3/2013 07:18:57,5/3/2013,07:18:57,0.00,6.15,94.59,965.68,287
5/3/2013 07:19:12,5/3/2013,07:19:12,0.00,6.19,94.69,965.68,257
5/3/2013 07:19:27,5/3/2013,07:19:27,0.00,6.19,94.69,965.67,250
5/3/2013 07:19:42,5/3/2013,07:19:42,0.00,6.22,94.69,965.64,235
5/3/2013 07:19:57,5/3/2013,07:19:57,0.00,6.27,94.69,965.65,204
5/3/2013 07:20:12,5/3/2013,07:20:12,0.00,6.27,94.69,965.67,205
5/3/2013 07:20:27,5/3/2013,07:20:27,0.00,6.32,94.69,965.67,240
5/3/2013 07:20:42,5/3/2013,07:20:42,0.38,6.32,94.69,965.65,213
5/3/2013 07:20:57,5/3/2013,07:20:57,0.00,6.34,94.69,965.67,234
5/3/2013 07:21:12,5/3/2013,07:21:12,0.00,6.34,94.69,965.67,213
5/3/2013 07:21:27,5/3/2013,07:21:27,0.00,6.42,94.69,965.65,204
5/3/2013 07:21:42,5/3/2013,07:21:42,0.00,6.40,94.69,965.65,190
5/3/2013 07:21:57,5/3/2013,07:21:57,0.00,6.40,94.69,965.65,263
5/3/2013 07:22:12,5/3/2013,07:22:12,0.00,6.42,94.69,965.65,261
5/3/2013 07:22:27,5/3/2013,07:22:27,0.00,6.42,94.69,965.65,233
5/3/2013 07:22:42,5/3/2013,07:22:42,0.00,6.47,94.69,965.67,262
5/3/2013 07:22:57,5/3/2013,07:22:57,0.00,6.52,94.69,965.65,193
5/3/2013 07:23:12,5/3/2013,07:23:12,0.00,6.52,94.69,965.67,227
5/3/2013 07:23:27,5/3/2013,07:23:27,0.00,6.52,94.69,965.67,218
5/3/2013 07:23:42,5/3/2013,07:23:42,0.00,6.55,94.69,965.65,202
5/3/2013 07:23:57,5/3/2013,07:23:57,0.00,6.59,94.69,965.67,173
5/3/2013 07:24:12,5/3/2013,07:24:12,0.11,6.52,94.69,965.65,174
5/3/2013 07:24:27,5/3/2013,07:24:27,0.00,6.59,94.69,965.67,281
5/3/2013 07:24:42,5/3/2013,07:24:42,0.00,6.59,94.69,965.67,238
5/3/2013 07:24:57,5/3/2013,07:24:57,0.00,6.59,94.69,965.65,225
5/3/2013 07:25:12,5/3/2013,07:25:12,0.00,6.59,94.69,965.64,268
5/3/2013 07:25:27,5/3/2013,07:25:27,0.00,6.67,94.69,965.64,253
5/3/2013 07:25:42,5/3/2013,07:25:42,0.00,6.67,94.69,965.64,227
5/3/2013 07:25:57,5/3/2013,07:25:57,0.00,6.67,94.69,965.65,252
5/3/2013 07:26:12,5/3/2013,07:26:12,0.00,6.67,94.69,965.65,200
5/3/2013 07:26:27,5/3/2013,07:26:27,0.00,6.67,94.69,965.63,182
5/3/2013 07:26:42,5/3/2013,07:26:42,0.00,6.69,94.69,965.61,190
5/3/2013 07:26:57,5/3/2013,07:26:57,0.00,6.75,94.69,965.60,217
5/3/2013 07:27:12,5/3/2013,07:27:12,0.18,6.69,94.69,965.59,208
5/3/2013 07:27:27,5/3/2013,07:27:27,0.24,6.75,94.69,965.59,216
5/3/2013 07:27:42,5/3/2013,07:27:42,0.00,6.80,94.69,965.59,262
5/3/2013 07:27:57,5/3/2013,07:27:57,0.00,6.82,94.69,965.59,217
5/3/2013 07:28:12,5/3/2013,07:28:12,0.00,6.82,94.69,965.60,243
5/3/2013 07:28:27,5/3/2013,07:28:27,0.00,6.87,94.69,965.59,263
5/3/2013 07:28:42,5/3/2013,07:28:42,0.00,6.87,94.69,965.59,294
5/3/2013 07:28:57,5/3/2013,07:28:57,0.00,6.90,94.69,965.56,29
5/3/2013 07:29:12,5/3/2013,07:29:12,0.00,6.90,94.69,965.56,214
5/3/2013 07:29:27,5/3/2013,07:29:27,0.00,6.90,94.69,965.57,248
5/3/2013 07:29:42,5/3/2013,07:29:42,0.00,6.90,94.69,965.59,235
5/3/2013 07:29:57,5/3/2013,07:29:57,0.00,6.94,94.69,965.59,206
5/3/2013 07:30:12,5/3/2013,07:30:12,0.00,7.00,94.69,965.57,213
5/3/2013 07:30:27,5/3/2013,07:30:27,0.00,7.00,94.69,965.57,232
5/3/2013 07:30:42,5/3/2013,07:30:42,0.00,7.00,94.69,965.57,232
5/3/2013 07:30:57,5/3/2013,07:30:57,0.00,7.07,94.69,965.56,219
5/3/2013 07:31:12,5/3/2013,07:31:12,0.00,7.02,94.69,965.55,211
5/3/2013 07:31:27,5/3/2013,07:31:27,0.00,7.07,94.69,965.55,272
5/3/2013 07:31:42,5/3/2013,07:31:42,0.00,7.07,94.69,965.55,211
5/3/2013 07:31:57,5/3/2013,07:31:57,0.00,7.07,94.69,965.53,246
5/3/2013 07:32:12,5/3/2013,07:32:12,0.00,7.07,94.69,965.53,199
5/3/2013 07:32:27,5/3/2013,07:32:27,0.00,7.09,94.69,965.55,234
5/3/2013 07:32:42,5/3/2013,07:32:42,0.00,7.07,94.59,965.56,235
5/3/2013 07:32:57,5/3/2013,07:32:57,0.00,7.15,94.69,965.56,228
5/3/2013 07:33:12,5/3/2013,07:33:12,0.00,7.15,94.69,965.57,264
5/3/2013 07:33:27,5/3/2013,07:33:27,0.00,7.15,94.59,965.56,244
5/3/2013 07:33:42,5/3/2013,07:33:42,0.00,7.15,94.59,965.56,245
5/3/2013 07:33:57,5/3/2013,07:33:57,0.00,7.17,94.59,965.55,294
5/3/2013 07:34:12,5/3/2013,07:34:12,0.00,7.17,94.59,965.56,200
5/3/2013 07:34:27,5/3/2013,07:34:27,0.00,7.17,94.59,965.56,254
5/3/2013 07:34:42,5/3/2013,07:34:42,0.00,7.22,94.50,965.57,258
5/3/2013 07:34:57,5/3/2013,07:34:57,0.00,7.22,94.50,965.56,197
5/3/2013 07:35:12,5/3/2013,07:35:12,0.00,7.22,94.50,965.57,215
5/3/2013 07:35:27,5/3/2013,07:35:27,0.00,7.22,94.50,965.55,252
5/3/2013 07:35:42,5/3/2013,07:35:42,0.00,7.22,94.40,965.53,229
5/3/2013 07:35:57,5/3/2013,07:35:57,0.00,7.27,94.40,965.54,192
5/3/2013 07:36:12,5/3/2013,07:36:12,0.00,7.27,94.30,965.56,226
5/3/2013 07:36:27,5/3/2013,07:36:27,0.37,7.27,94.30,965.54,259
5/3/2013 07:36:42,5/3/2013,07:36:42,0.74,7.22,94.09,965.52,200
5/3/2013 07:36:57,5/3/2013,07:36:57,0.06,7.27,94.09,965.54,248
5/3/2013 07:37:12,5/3/2013,07:37:12,0.00,7.30,94.09,965.55,223
5/3/2013 07:37:27,5/3/2013,07:37:27,0.00,7.30,94.09,965.55,244
5/3/2013 07:37:42,5/3/2013,07:37:42,0.00,7.30,94.00,965.57,259
5/3/2013 07:37:57,5/3/2013,07:37:57,0.00,7.34,94.00,965.57,236
5/3/2013 07:38:12,5/3/2013,07:38:12,0.00,7.34,94.00,965.60,258
5/3/2013 07:38:27,5/3/2013,07:38:27,0.00,7.37,93.90,965.60,221
5/3/2013 07:38:42,5/3/2013,07:38:42,0.00,7.37,93.90,965.59,214
5/3/2013 07:38:57,5/3/2013,07:38:57,0.00,7.42,93.80,965.59,251
5/3/2013 07:39:12,5/3/2013,07:39:12,0.00,7.47,93.90,965.60,209
5/3/2013 07:39:27,5/3/2013,07:39:27,0.00,7.42,93.80,965.60,270
5/3/2013 07:39:42,5/3/2013,07:39:42,0.00,7.47,93.80,965.61,245
5/3/2013 07:39:57,5/3/2013,07:39:57,0.00,7.47,93.80,965.61,235
5/3/2013 07:40:12,5/3/2013,07:40:12,0.00,7.47,93.80,965.61,222
5/3/2013 07:40:27,5/3/2013,07:40:27,0.00,7.47,93.80,965.63,239
5/3/2013 07:40:42,5/3/2013,07:40:42,0.38,7.47,93.59,965.61,271
5/3/2013 07:40:57,5/3/2013,07:40:57,0.09,7.47,93.59,965.62,247
5/3/2013 07:41:12,5/3/2013,07:41:12,0.88,7.47,93.50,965.59,193
5/3/2013 07:41:27,5/3/2013,07:41:27,0.87,7.47,93.30,965.60,235
5/3/2013 07:41:42,5/3/2013,07:41:42,0.05,7.55,93.30,965.64,242
5/3/2013 07:41:57,5/3/2013,07:41:57,0.00,7.55,93.30,965.67,233
5/3/2013 07:42:12,5/3/2013,07:42:12,0.00,7.55,93.30,965.68,263
5/3/2013 07:42:27,5/3/2013,07:42:27,0.00,7.55,93.30,965.68,250
5/3/2013 07:42:42,5/3/2013,07:42:42,0.00,7.55,93.19,965.68,216
5/3/2013 07:42:57,5/3/2013,07:42:57,0.00,7.55,93.09,965.68,216
5/3/2013 07:43:12,5/3/2013,07:43:12,0.00,7.57,93.09,965.68,236
5/3/2013 07:43:27,5/3/2013,07:43:27,0.00,7.62,93.09,965.68,225
5/3/2013 07:43:42,5/3/2013,07:43:42,0.00,7.62,93.09,965.68,204
5/3/2013 07:43:57,5/3/2013,07:43:57,0.00,7.69,93.00,965.68,214
5/3/2013 07:44:12,5/3/2013,07:44:12,0.00,7.69,93.00,965.67,249
5/3/2013 07:44:27,5/3/2013,07:44:27,0.00,7.69,93.00,965.65,242
5/3/2013 07:44:42,5/3/2013,07:44:42,0.00,7.75,93.00,965.65,240
5/3/2013 07:44:57,5/3/2013,07:44:57,0.00,7.69,93.00,965.68,199
5/3/2013 07:45:12,5/3/2013,07:45:12,0.34,7.65,92.69,965.65,204
5/3/2013 07:45:27,5/3/2013,07:45:27,0.16,7.69,92.69,965.67,220
5/3/2013 07:45:42,5/3/2013,07:45:42,0.84,7.69,92.59,965.64,207
5/3/2013 07:45:57,5/3/2013,07:45:57,1.72,7.62,92.40,965.61,241
5/3/2013 07:46:12,5/3/2013,07:46:12,0.72,7.69,92.30,965.62,222
5/3/2013 07:46:27,5/3/2013,07:46:27,0.12,7.69,92.30,965.64,173
5/3/2013 07:46:42,5/3/2013,07:46:42,0.84,7.77,92.30,965.60,210
5/3/2013 07:46:57,5/3/2013,07:46:57,1.22,7.69,92.09,965.59,244
5/3/2013 07:47:12,5/3/2013,07:47:12,0.90,7.75,92.09,965.60,201
5/3/2013 07:47:27,5/3/2013,07:47:27,0.06,7.77,92.19,965.63,265
5/3/2013 07:47:42,5/3/2013,07:47:42,0.00,7.77,92.09,965.63,244
5/3/2013 07:47:57,5/3/2013,07:47:57,0.00,7.90,92.19,965.64,246
5/3/2013 07:48:12,5/3/2013,07:48:12,0.00,7.84,92.19,965.64,220
5/3/2013 07:48:27,5/3/2013,07:48:27,0.00,7.90,92.19,965.64,269
5/3/2013 07:48:42,5/3/2013,07:48:42,0.00,7.97,92.19,965.64,220
5/3/2013 07:48:57,5/3/2013,07:48:57,0.00,8.02,92.30,965.65,237
5/3/2013 07:49:12,5/3/2013,07:49:12,0.00,8.02,92.19,965.65,268
5/3/2013 07:49:27,5/3/2013,07:49:27,0.00,7.92,92.09,965.67,206
5/3/2013 07:49:42,5/3/2013,07:49:42,0.00,8.02,92.09,965.67,218
5/3/2013 07:49:57,5/3/2013,07:49:57,0.00,8.02,92.00,965.67,220
5/3/2013 07:50:12,5/3/2013,07:50:12,0.00,8.05,92.00,965.65,240
5/3/2013 07:50:27,5/3/2013,07:50:27,0.00,8.10,92.00,965.65,230
5/3/2013 07:50:42,5/3/2013,07:50:42,0.00,8.10,92.00,965.64,211
5/3/2013 07:50:57,5/3/2013,07:50:57,0.00,8.17,92.00,965.63,223
5/3/2013 07:51:12,5/3/2013,07:51:12,0.00,8.12,91.90,965.63,201
5/3/2013 07:51:27,5/3/2013,07:51:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:51:42,5/3/2013,07:51:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:51:57,5/3/2013,07:51:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:52:12,5/3/2013,07:52:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:52:27,5/3/2013,07:52:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:52:42,5/3/2013,07:52:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:52:57,5/3/2013,07:52:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:53:12,5/3/2013,07:53:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:53:27,5/3/2013,07:53:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:53:42,5/3/2013,07:53:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:53:57,5/3/2013,07:53:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:54:12,5/3/2013,07:54:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:54:27,5/3/2013,07:54:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:54:42,5/3/2013,07:54:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:54:57,5/3/2013,07:54:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:55:12,5/3/2013,07:55:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:55:27,5/3/2013,07:55:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:55:42,5/3/2013,07:55:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:55:57,5/3/2013,07:55:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:56:12,5/3/2013,07:56:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:56:27,5/3/2013,07:56:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:56:42,5/3/2013,07:56:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:56:57,5/3/2013,07:56:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:57:12,5/3/2013,07:57:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:57:27,5/3/2013,07:57:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:57:42,5/3/2013,07:57:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:57:57,5/3/2013,07:57:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:58:12,5/3/2013,07:58:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:58:27,5/3/2013,07:58:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:58:42,5/3/2013,07:58:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:58:57,5/3/2013,07:58:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:59:12,5/3/2013,07:59:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:59:27,5/3/2013,07:59:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:59:42,5/3/2013,07:59:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 07:59:57,5/3/2013,07:59:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:00:12,5/3/2013,08:00:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:00:27,5/3/2013,08:00:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:00:42,5/3/2013,08:00:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:00:57,5/3/2013,08:00:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:01:12,5/3/2013,08:01:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:01:27,5/3/2013,08:01:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:01:42,5/3/2013,08:01:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:01:57,5/3/2013,08:01:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:02:12,5/3/2013,08:02:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:02:27,5/3/2013,08:02:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:02:42,5/3/2013,08:02:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:02:57,5/3/2013,08:02:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:03:12,5/3/2013,08:03:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:03:27,5/3/2013,08:03:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:03:42,5/3/2013,08:03:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:03:57,5/3/2013,08:03:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:04:12,5/3/2013,08:04:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:04:27,5/3/2013,08:04:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:04:42,5/3/2013,08:04:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:04:57,5/3/2013,08:04:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:05:12,5/3/2013,08:05:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:05:27,5/3/2013,08:05:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:05:42,5/3/2013,08:05:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:05:57,5/3/2013,08:05:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:06:12,5/3/2013,08:06:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:06:27,5/3/2013,08:06:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:06:42,5/3/2013,08:06:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:06:57,5/3/2013,08:06:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:07:12,5/3/2013,08:07:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:07:27,5/3/2013,08:07:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:07:42,5/3/2013,08:07:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:07:57,5/3/2013,08:07:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:08:12,5/3/2013,08:08:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:08:27,5/3/2013,08:08:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:08:42,5/3/2013,08:08:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:08:57,5/3/2013,08:08:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:09:12,5/3/2013,08:09:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:09:27,5/3/2013,08:09:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:09:42,5/3/2013,08:09:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:09:57,5/3/2013,08:09:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:10:12,5/3/2013,08:10:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:10:27,5/3/2013,08:10:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:10:42,5/3/2013,08:10:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:10:57,5/3/2013,08:10:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:11:12,5/3/2013,08:11:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:11:27,5/3/2013,08:11:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:11:42,5/3/2013,08:11:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:11:57,5/3/2013,08:11:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:12:12,5/3/2013,08:12:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:12:27,5/3/2013,08:12:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:12:42,5/3/2013,08:12:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:12:57,5/3/2013,08:12:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:13:12,5/3/2013,08:13:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:13:27,5/3/2013,08:13:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:13:42,5/3/2013,08:13:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:13:57,5/3/2013,08:13:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:14:12,5/3/2013,08:14:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:14:27,5/3/2013,08:14:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:14:42,5/3/2013,08:14:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:14:57,5/3/2013,08:14:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:15:12,5/3/2013,08:15:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:15:27,5/3/2013,08:15:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:15:42,5/3/2013,08:15:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:15:57,5/3/2013,08:15:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:16:12,5/3/2013,08:16:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:16:27,5/3/2013,08:16:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:16:42,5/3/2013,08:16:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:16:57,5/3/2013,08:16:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:17:12,5/3/2013,08:17:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:17:27,5/3/2013,08:17:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:17:42,5/3/2013,08:17:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:17:57,5/3/2013,08:17:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:18:12,5/3/2013,08:18:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:18:27,5/3/2013,08:18:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:18:42,5/3/2013,08:18:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:18:57,5/3/2013,08:18:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:19:12,5/3/2013,08:19:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:19:27,5/3/2013,08:19:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:19:42,5/3/2013,08:19:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:19:57,5/3/2013,08:19:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:20:12,5/3/2013,08:20:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:20:27,5/3/2013,08:20:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:20:42,5/3/2013,08:20:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:20:57,5/3/2013,08:20:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:21:12,5/3/2013,08:21:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:21:27,5/3/2013,08:21:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:21:42,5/3/2013,08:21:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:21:57,5/3/2013,08:21:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:22:12,5/3/2013,08:22:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:22:27,5/3/2013,08:22:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:22:42,5/3/2013,08:22:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:22:57,5/3/2013,08:22:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:23:12,5/3/2013,08:23:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:23:27,5/3/2013,08:23:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:23:42,5/3/2013,08:23:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:23:57,5/3/2013,08:23:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:24:12,5/3/2013,08:24:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:24:27,5/3/2013,08:24:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:24:42,5/3/2013,08:24:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:24:57,5/3/2013,08:24:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:25:12,5/3/2013,08:25:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:25:27,5/3/2013,08:25:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:25:42,5/3/2013,08:25:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:25:57,5/3/2013,08:25:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:26:12,5/3/2013,08:26:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:26:27,5/3/2013,08:26:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:26:42,5/3/2013,08:26:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:26:57,5/3/2013,08:26:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:27:12,5/3/2013,08:27:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:27:27,5/3/2013,08:27:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:27:42,5/3/2013,08:27:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:27:57,5/3/2013,08:27:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:28:12,5/3/2013,08:28:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:28:27,5/3/2013,08:28:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:28:42,5/3/2013,08:28:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:28:57,5/3/2013,08:28:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:29:12,5/3/2013,08:29:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:29:27,5/3/2013,08:29:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:29:42,5/3/2013,08:29:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:29:57,5/3/2013,08:29:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:30:12,5/3/2013,08:30:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:30:27,5/3/2013,08:30:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:30:42,5/3/2013,08:30:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:30:57,5/3/2013,08:30:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:31:12,5/3/2013,08:31:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:31:27,5/3/2013,08:31:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:31:42,5/3/2013,08:31:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:31:57,5/3/2013,08:31:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:32:12,5/3/2013,08:32:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:32:27,5/3/2013,08:32:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:32:42,5/3/2013,08:32:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:32:57,5/3/2013,08:32:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:33:12,5/3/2013,08:33:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:33:27,5/3/2013,08:33:27,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:33:42,5/3/2013,08:33:42,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:33:57,5/3/2013,08:33:57,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:34:12,5/3/2013,08:34:12,NaN,NaN,NaN,NaN,NaN
5/3/2013 08:34:27,5/3/2013,08:34:27,NaN,NaN,NaN,NaN,NaN
