DateTime,Date,Time,Wind,Temperature,Pressure,Humidity,Direction
11/9/2013 08:16:24,11/9/2013,08:16:24,0.00,2.95,951.33,85.80,67
11/9/2013 08:16:54,11/9/2013,08:16:54,0.00,2.95,951.35,85.80,66
11/9/2013 08:17:24,11/9/2013,08:17:24,0.00,2.95,951.35,85.69,65
11/9/2013 08:17:54,11/9/2013,08:17:54,0.00,2.95,951.33,85.69,65
11/9/2013 08:18:24,11/9/2013,08:18:24,0.00,2.95,951.33,85.69,65
11/9/2013 08:18:54,11/9/2013,08:18:54,0.00,2.95,951.35,85.69,65
11/9/2013 08:19:24,11/9/2013,08:19:24,0.00,2.97,951.35,85.69,65
11/9/2013 08:19:54,11/9/2013,08:19:54,0.00,3.02,951.38,85.69,52
11/9/2013 08:20:24,11/9/2013,08:20:24,0.00,3.02,951.38,85.80,52
11/9/2013 08:20:54,11/9/2013,08:20:54,0.00,3.02,951.39,85.80,57
11/9/2013 08:21:24,11/9/2013,08:21:24,0.00,3.07,951.38,85.80,53
11/9/2013 08:21:54,11/9/2013,08:21:54,0.00,3.07,951.41,85.80,51
11/9/2013 08:22:24,11/9/2013,08:22:24,0.00,3.09,951.42,85.80,14
11/9/2013 08:22:54,11/9/2013,08:22:54,0.00,3.09,951.42,85.80,30
11/9/2013 08:23:24,11/9/2013,08:23:24,0.00,3.09,951.44,85.80,28
11/9/2013 08:23:54,11/9/2013,08:23:54,0.00,3.09,951.42,85.80,35
11/9/2013 08:24:24,11/9/2013,08:24:24,0.00,3.15,951.44,85.80,56
11/9/2013 08:24:54,11/9/2013,08:24:54,0.00,3.15,951.42,85.80,55
11/9/2013 08:25:24,11/9/2013,08:25:24,0.00,3.15,951.40,85.80,47
11/9/2013 08:25:54,11/9/2013,08:25:54,0.00,3.15,951.40,85.80,49
11/9/2013 08:26:24,11/9/2013,08:26:24,0.00,3.17,951.40,85.80,48
11/9/2013 08:26:54,11/9/2013,08:26:54,0.00,3.17,951.41,85.69,47
11/9/2013 08:27:24,11/9/2013,08:27:24,0.00,3.17,951.40,85.69,47
11/9/2013 08:27:54,11/9/2013,08:27:54,0.00,3.17,951.38,85.80,50
11/9/2013 08:28:24,11/9/2013,08:28:24,0.00,3.22,951.40,85.80,50
11/9/2013 08:28:54,11/9/2013,08:28:54,0.00,3.17,951.40,85.80,50
11/9/2013 08:29:24,11/9/2013,08:29:24,0.00,3.17,951.38,85.69,49
11/9/2013 08:29:54,11/9/2013,08:29:54,0.00,3.22,951.37,85.69,50
11/9/2013 08:30:24,11/9/2013,08:30:24,0.00,3.27,951.38,85.69,49
11/9/2013 08:30:54,11/9/2013,08:30:54,0.00,3.27,951.38,85.80,53
11/9/2013 08:31:24,11/9/2013,08:31:24,0.00,3.27,951.38,85.80,53
11/9/2013 08:31:54,11/9/2013,08:31:54,0.00,3.27,951.40,85.80,64
11/9/2013 08:32:24,11/9/2013,08:32:24,0.00,3.27,951.38,85.69,59
11/9/2013 08:32:54,11/9/2013,08:32:54,0.00,3.27,951.36,85.69,60
11/9/2013 08:33:24,11/9/2013,08:33:24,0.00,3.27,951.36,85.80,57
11/9/2013 08:33:54,11/9/2013,08:33:54,0.00,3.29,951.33,85.69,52
11/9/2013 08:34:24,11/9/2013,08:34:24,0.00,3.29,951.36,85.69,52
11/9/2013 08:34:54,11/9/2013,08:34:54,0.00,3.34,951.32,85.69,52
11/9/2013 08:35:24,11/9/2013,08:35:24,0.00,3.34,951.32,85.80,52
11/9/2013 08:35:54,11/9/2013,08:35:54,0.00,3.34,951.30,85.80,52
11/9/2013 08:36:24,11/9/2013,08:36:24,0.00,3.37,951.24,85.80,52
11/9/2013 08:36:54,11/9/2013,08:36:54,0.00,3.37,951.22,85.69,50
11/9/2013 08:37:24,11/9/2013,08:37:24,0.00,3.42,951.22,85.80,50
11/9/2013 08:37:54,11/9/2013,08:37:54,0.00,3.42,951.22,85.80,43
11/9/2013 08:38:24,11/9/2013,08:38:24,0.00,3.47,951.23,85.80,48
11/9/2013 08:38:54,11/9/2013,08:38:54,0.00,3.47,951.21,85.80,47
11/9/2013 08:39:24,11/9/2013,08:39:24,0.00,3.50,951.21,85.80,49
11/9/2013 08:39:54,11/9/2013,08:39:54,0.00,3.50,951.21,85.80,51
11/9/2013 08:40:24,11/9/2013,08:40:24,0.00,3.50,951.19,85.69,51
11/9/2013 08:40:54,11/9/2013,08:40:54,0.00,3.54,951.19,85.69,58
11/9/2013 08:41:24,11/9/2013,08:41:24,0.00,3.54,951.19,85.69,56
11/9/2013 08:41:54,11/9/2013,08:41:54,0.00,3.57,951.19,85.69,53
11/9/2013 08:42:24,11/9/2013,08:42:24,0.00,3.57,951.20,85.69,54
11/9/2013 08:42:54,11/9/2013,08:42:54,0.00,3.57,951.19,85.69,54
11/9/2013 08:43:24,11/9/2013,08:43:24,0.00,3.57,951.19,85.69,56
11/9/2013 08:43:54,11/9/2013,08:43:54,0.00,3.57,951.16,85.69,51
11/9/2013 08:44:24,11/9/2013,08:44:24,0.00,3.65,951.15,85.69,37
11/9/2013 08:44:54,11/9/2013,08:44:54,0.00,3.65,951.15,85.69,13
11/9/2013 08:45:24,11/9/2013,08:45:24,0.00,3.65,951.16,85.69,13
11/9/2013 08:45:54,11/9/2013,08:45:54,0.00,3.75,951.14,85.69,14
11/9/2013 08:46:24,11/9/2013,08:46:24,0.00,3.75,951.15,85.69,18
11/9/2013 08:46:54,11/9/2013,08:46:54,0.00,3.77,951.19,85.80,18
11/9/2013 08:47:24,11/9/2013,08:47:24,0.00,3.77,951.16,85.80,18
11/9/2013 08:47:54,11/9/2013,08:47:54,0.00,3.82,951.16,85.80,18
11/9/2013 08:48:24,11/9/2013,08:48:24,0.00,3.82,951.16,85.80,19
11/9/2013 08:48:54,11/9/2013,08:48:54,0.00,3.90,951.16,85.80,37
11/9/2013 08:49:24,11/9/2013,08:49:24,0.00,3.90,951.17,85.80,36
11/9/2013 08:49:54,11/9/2013,08:49:54,0.00,3.90,951.16,85.80,35
11/9/2013 08:50:24,11/9/2013,08:50:24,0.00,3.90,951.17,85.80,37
11/9/2013 08:50:54,11/9/2013,08:50:54,0.00,3.90,951.15,85.80,37
11/9/2013 08:51:24,11/9/2013,08:51:24,0.00,3.95,951.14,85.69,36
11/9/2013 08:51:54,11/9/2013,08:51:54,0.00,3.97,951.11,85.80,36
11/9/2013 08:52:24,11/9/2013,08:52:24,0.00,3.97,951.12,85.80,57
11/9/2013 08:52:54,11/9/2013,08:52:54,0.00,3.97,951.13,85.69,56
11/9/2013 08:53:24,11/9/2013,08:53:24,0.00,3.97,951.13,85.69,54
11/9/2013 08:53:54,11/9/2013,08:53:54,0.00,3.97,951.14,85.69,54
11/9/2013 08:54:24,11/9/2013,08:54:24,0.00,3.97,951.14,85.69,55
11/9/2013 08:54:54,11/9/2013,08:54:54,0.00,3.97,951.13,85.69,55
11/9/2013 08:55:24,11/9/2013,08:55:24,0.00,4.02,951.13,85.69,53
11/9/2013 08:55:54,11/9/2013,08:55:54,0.00,4.02,951.14,85.69,52
11/9/2013 08:56:24,11/9/2013,08:56:24,0.00,4.05,951.15,85.69,52
11/9/2013 08:56:54,11/9/2013,08:56:54,0.00,4.05,951.13,85.69,52
11/9/2013 08:57:24,11/9/2013,08:57:24,0.00,4.05,951.13,85.69,53
11/9/2013 08:57:54,11/9/2013,08:57:54,0.00,4.09,951.13,85.69,53
11/9/2013 08:58:24,11/9/2013,08:58:24,0.00,4.12,951.12,85.69,30
11/9/2013 08:58:54,11/9/2013,08:58:54,0.00,4.12,951.12,85.69,30
11/9/2013 08:59:24,11/9/2013,08:59:24,0.00,4.12,951.11,85.69,38
11/9/2013 08:59:54,11/9/2013,08:59:54,0.00,4.12,951.09,85.69,42
11/9/2013 09:00:24,11/9/2013,09:00:24,0.00,4.12,951.09,85.69,42
11/9/2013 09:00:54,11/9/2013,09:00:54,0.00,4.17,951.08,85.69,40
11/9/2013 09:01:24,11/9/2013,09:01:24,0.00,4.12,951.07,85.69,40
11/9/2013 09:01:54,11/9/2013,09:01:54,0.00,4.17,951.08,85.69,40
11/9/2013 09:02:24,11/9/2013,09:02:24,0.00,4.17,951.08,85.69,40
11/9/2013 09:02:54,11/9/2013,09:02:54,0.00,4.22,951.07,85.69,40
11/9/2013 09:03:24,11/9/2013,09:03:24,0.00,4.22,951.09,85.69,39
11/9/2013 09:03:54,11/9/2013,09:03:54,0.00,4.22,951.11,85.69,38
11/9/2013 09:04:24,11/9/2013,09:04:24,0.00,4.25,951.09,85.69,42
11/9/2013 09:04:54,11/9/2013,09:04:54,0.00,4.22,951.07,85.69,55
11/9/2013 09:05:24,11/9/2013,09:05:24,0.00,4.22,951.07,85.59,57
11/9/2013 09:05:54,11/9/2013,09:05:54,0.00,4.22,951.07,85.59,51
11/9/2013 09:06:24,11/9/2013,09:06:24,0.00,4.25,951.07,85.59,48
11/9/2013 09:06:54,11/9/2013,09:06:54,0.00,4.30,951.06,85.69,48
11/9/2013 09:07:24,11/9/2013,09:07:24,0.00,4.30,951.05,85.69,49
11/9/2013 09:07:54,11/9/2013,09:07:54,0.00,4.32,951.04,85.69,53
11/9/2013 09:08:24,11/9/2013,09:08:24,0.00,4.37,951.06,85.69,53
11/9/2013 09:08:54,11/9/2013,09:08:54,0.00,4.37,951.06,85.69,57
11/9/2013 09:09:24,11/9/2013,09:09:24,0.00,4.37,951.04,85.69,49
11/9/2013 09:09:54,11/9/2013,09:09:54,0.00,4.37,951.03,85.69,49
11/9/2013 09:10:24,11/9/2013,09:10:24,0.00,4.42,951.00,85.69,32
11/9/2013 09:10:54,11/9/2013,09:10:54,0.00,4.42,950.99,85.69,37
11/9/2013 09:11:24,11/9/2013,09:11:24,0.00,4.44,950.97,85.69,38
11/9/2013 09:11:54,11/9/2013,09:11:54,0.00,4.44,950.97,85.69,39
11/9/2013 09:12:24,11/9/2013,09:12:24,0.00,4.50,950.96,85.69,38
11/9/2013 09:12:54,11/9/2013,09:12:54,0.00,4.50,950.92,85.69,38
11/9/2013 09:13:24,11/9/2013,09:13:24,0.00,4.52,950.89,85.69,38
11/9/2013 09:13:54,11/9/2013,09:13:54,0.00,4.52,950.88,85.69,38
11/9/2013 09:14:24,11/9/2013,09:14:24,0.00,4.59,950.88,85.69,39
11/9/2013 09:14:54,11/9/2013,09:14:54,0.00,4.59,950.87,85.69,38
11/9/2013 09:15:24,11/9/2013,09:15:24,0.00,4.59,950.88,85.69,38
11/9/2013 09:15:54,11/9/2013,09:15:54,0.00,4.65,950.87,85.69,38
11/9/2013 09:16:24,11/9/2013,09:16:24,0.00,4.65,950.84,85.69,35
11/9/2013 09:16:54,11/9/2013,09:16:54,0.00,4.69,950.84,85.69,35
11/9/2013 09:17:24,11/9/2013,09:17:24,0.00,4.72,950.83,85.69,36
11/9/2013 09:17:54,11/9/2013,09:17:54,0.00,4.77,950.84,85.69,39
11/9/2013 09:18:24,11/9/2013,09:18:24,0.00,4.77,950.84,85.69,53
11/9/2013 09:18:54,11/9/2013,09:18:54,0.00,4.80,950.85,85.69,49
11/9/2013 09:19:24,11/9/2013,09:19:24,0.00,4.84,950.83,85.69,48
11/9/2013 09:19:54,11/9/2013,09:19:54,0.00,4.84,950.84,85.69,49
11/9/2013 09:20:24,11/9/2013,09:20:24,0.00,4.84,950.82,85.69,49
11/9/2013 09:20:54,11/9/2013,09:20:54,0.00,4.90,950.81,85.69,53
11/9/2013 09:21:24,11/9/2013,09:21:24,0.00,4.92,950.80,85.69,57
11/9/2013 09:21:54,11/9/2013,09:21:54,0.00,4.92,950.80,85.69,64
11/9/2013 09:22:24,11/9/2013,09:22:24,0.00,4.92,950.77,85.59,57
11/9/2013 09:22:54,11/9/2013,09:22:54,0.00,4.92,950.75,85.59,57
11/9/2013 09:23:24,11/9/2013,09:23:24,0.00,4.97,950.75,85.69,51
11/9/2013 09:23:54,11/9/2013,09:23:54,NaN,NaN,NaN,NaN,50
11/9/2013 09:24:24,11/9/2013,09:24:24,NaN,NaN,NaN,NaN,49
11/9/2013 09:24:54,11/9/2013,09:24:54,NaN,NaN,NaN,NaN,49
11/9/2013 09:25:24,11/9/2013,09:25:24,NaN,NaN,NaN,NaN,48
11/9/2013 09:25:54,11/9/2013,09:25:54,NaN,NaN,NaN,NaN,47
11/9/2013 09:26:24,11/9/2013,09:26:24,NaN,NaN,NaN,NaN,46
11/9/2013 09:26:54,11/9/2013,09:26:54,NaN,NaN,NaN,NaN,46
11/9/2013 09:27:24,11/9/2013,09:27:24,NaN,NaN,NaN,NaN,45
11/9/2013 09:27:54,11/9/2013,09:27:54,0.00,11.10,950.22,83.00,44
11/9/2013 09:28:24,11/9/2013,09:28:24,0.00,10.69,950.30,83.09,52
11/9/2013 09:28:54,11/9/2013,09:28:54,0.00,10.30,950.33,83.00,53
11/9/2013 09:29:24,11/9/2013,09:29:24,0.00,9.87,950.35,82.59,51
11/9/2013 09:29:54,11/9/2013,09:29:54,0.00,9.55,950.36,82.59,49
11/9/2013 09:30:24,11/9/2013,09:30:24,0.00,9.27,950.38,82.69,47
11/9/2013 09:30:54,11/9/2013,09:30:54,0.00,9.07,950.36,82.80,46
11/9/2013 09:31:24,11/9/2013,09:31:24,0.00,8.80,950.41,82.90,49
11/9/2013 09:31:54,11/9/2013,09:31:54,0.00,8.60,950.42,82.80,47
11/9/2013 09:32:24,11/9/2013,09:32:24,0.00,8.32,950.42,82.80,52
11/9/2013 09:32:54,11/9/2013,09:32:54,0.00,8.10,950.45,82.59,52
11/9/2013 09:33:24,11/9/2013,09:33:24,0.00,8.02,950.45,82.59,48
11/9/2013 09:33:54,11/9/2013,09:33:54,0.00,7.77,950.48,82.80,49
11/9/2013 09:34:24,11/9/2013,09:34:24,0.00,7.65,950.48,82.69,49
11/9/2013 09:34:54,11/9/2013,09:34:54,0.00,7.62,950.49,82.69,41
11/9/2013 09:35:24,11/9/2013,09:35:24,0.00,7.55,950.47,82.80,39
11/9/2013 09:35:54,11/9/2013,09:35:54,0.00,7.42,950.51,82.90,53
11/9/2013 09:36:24,11/9/2013,09:36:24,0.00,7.30,950.50,82.90,52
11/9/2013 09:36:54,11/9/2013,09:36:54,0.00,7.30,950.50,83.00,51
11/9/2013 09:37:24,11/9/2013,09:37:24,0.00,7.07,950.50,82.90,80
11/9/2013 09:37:54,11/9/2013,09:37:54,0.00,7.00,950.49,82.90,82
11/9/2013 09:38:24,11/9/2013,09:38:24,0.00,6.94,950.48,82.90,37
11/9/2013 09:38:54,11/9/2013,09:38:54,0.00,6.82,950.44,83.09,60
11/9/2013 09:39:24,11/9/2013,09:39:24,0.00,6.75,950.40,83.00,38
11/9/2013 09:39:54,11/9/2013,09:39:54,0.00,6.67,950.42,83.09,81
11/9/2013 09:40:24,11/9/2013,09:40:24,0.00,6.67,950.39,83.09,56
11/9/2013 09:40:54,11/9/2013,09:40:54,0.00,6.59,950.38,83.19,78
11/9/2013 09:41:24,11/9/2013,09:41:24,0.00,6.59,950.38,83.09,72
11/9/2013 09:41:54,11/9/2013,09:41:54,0.00,6.59,950.35,83.09,49
11/9/2013 09:42:24,11/9/2013,09:42:24,0.00,6.52,950.33,83.19,45
11/9/2013 09:42:54,11/9/2013,09:42:54,0.00,6.52,950.34,83.19,61
11/9/2013 09:43:24,11/9/2013,09:43:24,0.00,6.52,950.34,83.19,60
11/9/2013 09:43:54,11/9/2013,09:43:54,0.00,6.52,950.33,83.30,60
11/9/2013 09:44:24,11/9/2013,09:44:24,0.00,6.52,950.31,83.30,53
11/9/2013 09:44:54,11/9/2013,09:44:54,0.00,6.42,950.30,83.40,64
11/9/2013 09:45:24,11/9/2013,09:45:24,0.00,6.42,950.27,83.30,38
11/9/2013 09:45:54,11/9/2013,09:45:54,0.00,6.42,950.26,83.30,39
11/9/2013 09:46:24,11/9/2013,09:46:24,0.00,6.42,950.26,83.30,18
11/9/2013 09:46:54,11/9/2013,09:46:54,0.00,6.42,950.26,83.40,19
11/9/2013 09:47:24,11/9/2013,09:47:24,0.00,6.42,950.26,83.40,21
11/9/2013 09:47:54,11/9/2013,09:47:54,0.00,6.42,950.27,83.40,23
11/9/2013 09:48:24,11/9/2013,09:48:24,0.00,6.42,950.26,83.40,23
11/9/2013 09:48:54,11/9/2013,09:48:54,0.00,6.42,950.25,83.50,23
11/9/2013 09:49:24,11/9/2013,09:49:24,0.00,6.42,950.25,83.50,38
11/9/2013 09:49:54,11/9/2013,09:49:54,0.00,6.42,950.25,83.50,39
11/9/2013 09:50:24,11/9/2013,09:50:24,0.00,6.42,950.24,83.50,37
11/9/2013 09:50:54,11/9/2013,09:50:54,0.00,6.42,950.26,83.59,39
11/9/2013 09:51:24,11/9/2013,09:51:24,0.00,6.42,950.25,83.59,36
11/9/2013 09:51:54,11/9/2013,09:51:54,0.00,6.47,950.24,83.59,36
11/9/2013 09:52:24,11/9/2013,09:52:24,0.00,6.47,950.23,83.59,36
11/9/2013 09:52:54,11/9/2013,09:52:54,0.00,6.42,950.22,83.59,36
11/9/2013 09:53:24,11/9/2013,09:53:24,0.00,6.47,950.23,83.59,32
11/9/2013 09:53:54,11/9/2013,09:53:54,0.00,6.47,950.25,83.59,30
11/9/2013 09:54:24,11/9/2013,09:54:24,0.00,6.47,950.24,83.69,24
11/9/2013 09:54:54,11/9/2013,09:54:54,0.00,6.42,950.24,83.69,22
11/9/2013 09:55:24,11/9/2013,09:55:24,0.00,6.42,950.23,83.69,23
11/9/2013 09:55:54,11/9/2013,09:55:54,0.00,6.42,950.24,83.69,23
11/9/2013 09:56:24,11/9/2013,09:56:24,0.00,6.42,950.22,83.69,27
11/9/2013 09:56:54,11/9/2013,09:56:54,0.00,6.42,950.20,83.69,28
11/9/2013 09:57:24,11/9/2013,09:57:24,0.00,6.42,950.18,83.69,28
11/9/2013 09:57:54,11/9/2013,09:57:54,0.00,6.42,950.18,83.69,32
11/9/2013 09:58:24,11/9/2013,09:58:24,0.00,6.42,950.18,83.69,35
11/9/2013 09:58:54,11/9/2013,09:58:54,0.00,6.42,950.18,83.80,51
11/9/2013 09:59:24,11/9/2013,09:59:24,0.00,6.40,950.18,83.80,49
11/9/2013 09:59:54,11/9/2013,09:59:54,0.00,6.42,950.20,83.80,49
11/9/2013 10:00:24,11/9/2013,10:00:24,0.00,6.40,950.18,83.80,50
11/9/2013 10:00:54,11/9/2013,10:00:54,0.00,6.34,950.18,83.80,51
11/9/2013 10:01:24,11/9/2013,10:01:24,0.00,6.34,950.20,83.80,53
11/9/2013 10:01:54,11/9/2013,10:01:54,0.00,6.34,950.20,83.80,51
11/9/2013 10:02:24,11/9/2013,10:02:24,0.00,6.34,950.22,83.80,51
11/9/2013 10:02:54,11/9/2013,10:02:54,0.00,6.32,950.22,83.80,57
11/9/2013 10:03:24,11/9/2013,10:03:24,0.00,6.27,950.20,83.80,64
11/9/2013 10:03:54,11/9/2013,10:03:54,0.00,6.22,950.19,83.69,67
11/9/2013 10:04:24,11/9/2013,10:04:24,0.00,6.22,950.17,83.69,63
11/9/2013 10:04:54,11/9/2013,10:04:54,0.00,6.19,950.18,83.80,64
11/9/2013 10:05:24,11/9/2013,10:05:24,0.00,6.19,950.17,83.80,62
11/9/2013 10:05:54,11/9/2013,10:05:54,0.00,6.19,950.19,83.80,49
11/9/2013 10:06:24,11/9/2013,10:06:24,0.00,6.19,950.23,83.80,48
11/9/2013 10:06:54,11/9/2013,10:06:54,0.00,6.19,950.22,83.80,47
11/9/2013 10:07:24,11/9/2013,10:07:24,0.00,6.15,950.19,83.80,61
11/9/2013 10:07:54,11/9/2013,10:07:54,0.00,6.12,950.22,83.80,77
11/9/2013 10:08:24,11/9/2013,10:08:24,0.00,6.12,950.22,83.80,66
11/9/2013 10:08:54,11/9/2013,10:08:54,0.00,6.12,950.23,83.80,66
11/9/2013 10:09:24,11/9/2013,10:09:24,0.00,6.05,950.20,83.80,56
11/9/2013 10:09:54,11/9/2013,10:09:54,0.00,6.12,950.22,83.80,57
11/9/2013 10:10:24,11/9/2013,10:10:24,0.00,6.05,950.22,83.80,59
11/9/2013 10:10:54,11/9/2013,10:10:54,0.00,6.05,950.23,83.80,51
11/9/2013 10:11:24,11/9/2013,10:11:24,0.00,6.07,950.23,83.90,53
11/9/2013 10:11:54,11/9/2013,10:11:54,0.00,6.05,950.22,83.80,41
11/9/2013 10:12:24,11/9/2013,10:12:24,0.00,6.05,950.20,83.80,41
11/9/2013 10:12:54,11/9/2013,10:12:54,0.00,6.05,950.20,83.80,40
11/9/2013 10:13:24,11/9/2013,10:13:24,0.00,6.05,950.19,83.90,21
11/9/2013 10:13:54,11/9/2013,10:13:54,0.00,6.05,950.19,83.90,25
11/9/2013 10:14:24,11/9/2013,10:14:24,0.00,6.05,950.17,83.90,31
11/9/2013 10:14:54,11/9/2013,10:14:54,0.00,6.05,950.16,83.90,24
11/9/2013 10:15:24,11/9/2013,10:15:24,0.00,6.05,950.16,83.90,25
11/9/2013 10:15:54,11/9/2013,10:15:54,0.00,6.05,950.16,83.90,25
11/9/2013 10:16:24,11/9/2013,10:16:24,0.00,6.05,950.16,83.90,28
11/9/2013 10:16:54,11/9/2013,10:16:54,0.00,6.05,950.15,83.90,28
11/9/2013 10:17:24,11/9/2013,10:17:24,0.00,6.05,950.14,83.90,31
11/9/2013 10:17:54,11/9/2013,10:17:54,0.00,6.05,950.14,83.90,45
11/9/2013 10:18:24,11/9/2013,10:18:24,0.00,6.05,950.14,83.90,45
11/9/2013 10:18:54,11/9/2013,10:18:54,0.00,6.05,950.14,83.90,43
11/9/2013 10:19:24,11/9/2013,10:19:24,0.00,6.00,950.12,83.90,43
11/9/2013 10:19:54,11/9/2013,10:19:54,0.00,6.00,950.14,83.90,48
11/9/2013 10:20:24,11/9/2013,10:20:24,0.00,6.00,950.12,83.90,47
11/9/2013 10:20:54,11/9/2013,10:20:54,0.00,5.94,950.12,83.90,41
11/9/2013 10:21:24,11/9/2013,10:21:24,0.00,6.00,950.12,83.90,39
11/9/2013 10:21:54,11/9/2013,10:21:54,0.00,6.00,950.12,83.90,39
11/9/2013 10:22:24,11/9/2013,10:22:24,0.00,6.00,950.10,84.00,50
11/9/2013 10:22:54,11/9/2013,10:22:54,0.00,5.94,950.09,84.00,50
11/9/2013 10:23:24,11/9/2013,10:23:24,0.00,5.94,950.09,84.00,52
11/9/2013 10:23:54,11/9/2013,10:23:54,0.00,5.94,950.08,84.00,52
11/9/2013 10:24:24,11/9/2013,10:24:24,0.00,5.94,950.07,84.00,62
11/9/2013 10:24:54,11/9/2013,10:24:54,0.00,5.94,950.07,84.00,65
11/9/2013 10:25:24,11/9/2013,10:25:24,0.00,5.94,950.07,84.00,49
11/9/2013 10:25:54,11/9/2013,10:25:54,0.00,5.94,950.03,84.00,50
11/9/2013 10:26:24,11/9/2013,10:26:24,0.00,5.94,950.03,84.00,69
11/9/2013 10:26:54,11/9/2013,10:26:54,0.00,5.94,950.02,84.00,38
11/9/2013 10:27:24,11/9/2013,10:27:24,0.00,5.94,950.00,84.00,39
11/9/2013 10:27:54,11/9/2013,10:27:54,0.00,5.94,949.99,84.00,50
11/9/2013 10:28:24,11/9/2013,10:28:24,0.00,5.94,949.96,84.00,49
11/9/2013 10:28:54,11/9/2013,10:28:54,0.00,5.94,949.93,84.09,50
11/9/2013 10:29:24,11/9/2013,10:29:24,0.00,6.00,949.90,84.09,43
11/9/2013 10:29:54,11/9/2013,10:29:54,0.00,6.05,949.90,84.09,42
11/9/2013 10:30:24,11/9/2013,10:30:24,0.00,6.05,949.90,84.09,43
11/9/2013 10:30:54,11/9/2013,10:30:54,0.00,6.05,949.91,84.09,31
11/9/2013 10:31:24,11/9/2013,10:31:24,0.00,6.05,949.92,84.09,24
11/9/2013 10:31:54,11/9/2013,10:31:54,0.00,6.12,949.91,84.09,23
11/9/2013 10:32:24,11/9/2013,10:32:24,0.00,6.12,949.90,84.09,23
11/9/2013 10:32:54,11/9/2013,10:32:54,0.00,6.12,949.88,84.09,22
11/9/2013 10:33:24,11/9/2013,10:33:24,0.00,6.19,949.86,84.19,21
11/9/2013 10:33:54,11/9/2013,10:33:54,0.00,6.19,949.87,84.09,21
11/9/2013 10:34:24,11/9/2013,10:34:24,0.00,6.19,949.83,84.09,21
11/9/2013 10:34:54,11/9/2013,10:34:54,0.00,6.19,949.80,84.09,21
11/9/2013 10:35:24,11/9/2013,10:35:24,0.00,6.27,949.79,84.19,21
11/9/2013 10:35:54,11/9/2013,10:35:54,0.00,6.27,949.78,84.19,21
11/9/2013 10:36:24,11/9/2013,10:36:24,0.00,6.32,949.77,84.19,24
11/9/2013 10:36:54,11/9/2013,10:36:54,0.00,6.32,949.74,84.19,25
11/9/2013 10:37:24,11/9/2013,10:37:24,0.00,6.34,949.70,84.09,24
11/9/2013 10:37:54,11/9/2013,10:37:54,0.00,6.34,949.68,84.09,23
11/9/2013 10:38:24,11/9/2013,10:38:24,0.00,6.42,949.63,84.19,24
11/9/2013 10:38:54,11/9/2013,10:38:54,0.00,6.42,949.61,84.19,26
11/9/2013 10:39:24,11/9/2013,10:39:24,0.00,6.52,949.63,84.19,27
11/9/2013 10:39:54,11/9/2013,10:39:54,0.00,6.59,949.61,84.30,20
11/9/2013 10:40:24,11/9/2013,10:40:24,0.00,6.59,949.60,84.19,18
11/9/2013 10:40:54,11/9/2013,10:40:54,0.00,6.67,949.61,84.19,18
11/9/2013 10:41:24,11/9/2013,10:41:24,0.00,6.75,949.60,84.19,18
11/9/2013 10:41:54,11/9/2013,10:41:54,0.00,6.80,949.61,84.19,16
11/9/2013 10:42:24,11/9/2013,10:42:24,0.00,6.87,949.60,84.19,13
11/9/2013 10:42:54,11/9/2013,10:42:54,0.00,6.94,949.61,84.19,14
11/9/2013 10:43:24,11/9/2013,10:43:24,0.00,7.02,949.61,84.19,15
11/9/2013 10:43:54,11/9/2013,10:43:54,0.00,7.07,949.61,84.19,17
11/9/2013 10:44:24,11/9/2013,10:44:24,0.00,7.15,949.63,84.19,18
11/9/2013 10:44:54,11/9/2013,10:44:54,0.00,7.22,949.61,84.19,32
11/9/2013 10:45:24,11/9/2013,10:45:24,0.00,7.30,949.58,84.19,30
11/9/2013 10:45:54,11/9/2013,10:45:54,0.00,7.37,949.59,84.19,30
11/9/2013 10:46:24,11/9/2013,10:46:24,0.00,7.42,949.58,84.19,72
11/9/2013 10:46:54,11/9/2013,10:46:54,0.00,7.47,949.54,84.19,54
11/9/2013 10:47:24,11/9/2013,10:47:24,0.00,7.50,949.54,84.09,43
11/9/2013 10:47:54,11/9/2013,10:47:54,0.00,7.55,949.53,84.09,44
11/9/2013 10:48:24,11/9/2013,10:48:24,0.00,7.57,949.53,84.09,45
11/9/2013 10:48:54,11/9/2013,10:48:54,0.00,7.62,949.54,84.09,44
11/9/2013 10:49:24,11/9/2013,10:49:24,0.00,7.65,949.54,84.09,39
11/9/2013 10:49:54,11/9/2013,10:49:54,0.00,7.69,949.54,84.19,11
11/9/2013 10:50:24,11/9/2013,10:50:24,0.00,7.69,949.53,84.19,18
11/9/2013 10:50:54,11/9/2013,10:50:54,0.00,7.77,949.51,84.19,20
11/9/2013 10:51:24,11/9/2013,10:51:24,0.00,7.77,949.49,84.19,40
11/9/2013 10:51:54,11/9/2013,10:51:54,0.00,7.77,949.50,84.09,337
11/9/2013 10:52:24,11/9/2013,10:52:24,0.00,7.77,949.50,84.09,352
11/9/2013 10:52:54,11/9/2013,10:52:54,0.00,7.77,949.50,84.09,1
11/9/2013 10:53:24,11/9/2013,10:53:24,0.00,7.77,949.54,84.00,1
11/9/2013 10:53:54,11/9/2013,10:53:54,0.00,7.82,949.53,84.09,3E-4
11/9/2013 10:54:24,11/9/2013,10:54:24,0.00,7.82,949.53,84.00,1
